product_id,brand,name,size,english_name,chinese_name,categories,url
3757651,CUB,Fruit & Oat Bar Apricot 6x15g,90g,CUB Fruit & Oat Bar Apricot 6x15g 90g,,baby,https://www.coles.com.au/product/cub-fruit-oat-bar-apricot-6x15g-90g-3757651
3419105,CUB,Gentle Care Premium Thick & Soft Fragrance Free Baby Wipes,80 pack,CUB Gentle Care Premium Thick & Soft Fragrance Free Baby Wipes 80 pack,湿巾,baby,https://www.coles.com.au/product/cub-gentle-care-premium-thick-soft-fragrance-free-baby-wipes-80-pack-3419105
3752206,CUB,Milk Powder Container,1 each,CUB Milk Powder Container 1 each,牛奶,baby,https://www.coles.com.au/product/cub-milk-powder-container-1-each-3752206
3720775,CUB,Nappies Unisex Crawler Size 3 (6-11kg),56 Pack,CUB Nappies Unisex Crawler Size 3 (6-11kg) 56 Pack,尿布,baby,https://www.coles.com.au/product/cub-nappies-unisex-crawler-size-3-6-11kg-56-pack-3720775
3720764,CUB,Nappies Unisex Infant Size 2 (4-8kg),56 Pack,CUB Nappies Unisex Infant Size 2 (4-8kg) 56 Pack,尿布,baby,https://www.coles.com.au/product/cub-nappies-unisex-infant-size-2-4-8kg-56-pack-3720764
3720800,CUB,Nappies Unisex Junior Size 6 (16kg+),40 Pack,CUB Nappies Unisex Junior Size 6 (16kg+) 40 Pack,尿布,baby,https://www.coles.com.au/product/cub-nappies-unisex-junior-size-6-16kg-40-pack-3720800
3720753,CUB,Nappies Unisex Newborn Size 1 (up To 5kg),30 Pack,CUB Nappies Unisex Newborn Size 1 (up To 5kg) 30 Pack,尿布,baby,https://www.coles.com.au/product/cub-nappies-unisex-newborn-size-1-up-to-5kg-30-pack-3720753
3720786,CUB,Nappies Unisex Toddler Size 4 (10-15kg),50 Pack,CUB Nappies Unisex Toddler Size 4 (10-15kg) 50 Pack,尿布,baby,https://www.coles.com.au/product/cub-nappies-unisex-toddler-size-4-10-15kg-50-pack-3720786
3720797,CUB,Nappies Unisex Walker Size 5 (16-18kg),44 Pack,CUB Nappies Unisex Walker Size 5 (16-18kg) 44 Pack,尿布,baby,https://www.coles.com.au/product/cub-nappies-unisex-walker-size-5-16-18kg-44-pack-3720797
3817980,CUB,Nappy Bags,200 pack,CUB Nappy Bags 200 pack,,baby,https://www.coles.com.au/product/cub-nappy-bags-200-pack-3817980
3720899,CUB,Nappy Pants Junior Size 6 (15-25kg),21 Pack,CUB Nappy Pants Junior Size 6 (15-25kg) 21 Pack,,baby,https://www.coles.com.au/product/cub-nappy-pants-junior-size-6-15-25kg-21-pack-3720899
3720946,CUB,Nappy Pants Junior Size 6 Jumbo (15-25kg),42 Pack,CUB Nappy Pants Junior Size 6 Jumbo (15-25kg) 42 Pack,,baby,https://www.coles.com.au/product/cub-nappy-pants-junior-size-6-jumbo-15-25kg-42-pack-3720946
3720913,CUB,Nappy Pants Size 4 Jumbo (10-15kg),50 Pack,CUB Nappy Pants Size 4 Jumbo (10-15kg) 50 Pack,,baby,https://www.coles.com.au/product/cub-nappy-pants-size-4-jumbo-10-15kg-50-pack-3720913
3720866,CUB,Nappy Pants Toddler Size 4 (10-15kg),25 Pack,CUB Nappy Pants Toddler Size 4 (10-15kg) 25 Pack,,baby,https://www.coles.com.au/product/cub-nappy-pants-toddler-size-4-10-15kg-25-pack-3720866
3720877,CUB,Nappy Pants Walker Size 5 (13-18kg),23 Pack,CUB Nappy Pants Walker Size 5 (13-18kg) 23 Pack,,baby,https://www.coles.com.au/product/cub-nappy-pants-walker-size-5-13-18kg-23-pack-3720877
3720935,CUB,Nappy Pants Walker Size 5 Jumbo (13-18kg),46 Pack,CUB Nappy Pants Walker Size 5 Jumbo (13-18kg) 46 Pack,,baby,https://www.coles.com.au/product/cub-nappy-pants-walker-size-5-jumbo-13-18kg-46-pack-3720935
6066023,CUB,Silicone Bowl + Spoon,1 pack,CUB Silicone Bowl + Spoon 1 pack,,baby,https://www.coles.com.au/product/cub-silicone-bowl-spoon-1-pack-6066023
6065950,CUB,Silicone Plate,1 each,CUB Silicone Plate 1 each,,baby,https://www.coles.com.au/product/cub-silicone-plate-1-each-6065950
3752170,CUB,Soft Spout Cup 6+ Months,1 each,CUB Soft Spout Cup 6+ Months 1 each,,baby,https://www.coles.com.au/product/cub-soft-spout-cup-6-months-1-each-3752170
3752239,CUB,Standard Neck Silicone Teats 6+ Months,2 pack,CUB Standard Neck Silicone Teats 6+ Months 2 pack,,baby,https://www.coles.com.au/product/cub-standard-neck-silicone-teats-6-months-2-pack-3752239
6336296,CUB,Super Soft Nursing Pads,40 pack,CUB Super Soft Nursing Pads 40 pack,,baby,https://www.coles.com.au/product/cub-super-soft-nursing-pads-40-pack-6336296
4151992,CUB,Weaning Spoon Set,3 pack,CUB Weaning Spoon Set 3 pack,,baby,https://www.coles.com.au/product/cub-weaning-spoon-set-3-pack-4151992
2459261,Cetaphil,Baby Daily Lotion With Shea Butter,400mL,Cetaphil Baby Daily Lotion With Shea Butter 400mL,黄油,baby,https://www.coles.com.au/product/cetaphil-baby-daily-lotion-with-shea-butter-400ml-2459261
5335505,Cetaphil,Baby Moisturising Bath & Wash,400mL,Cetaphil Baby Moisturising Bath & Wash 400mL,,baby,https://www.coles.com.au/product/cetaphil-baby-moisturising-bath-wash-400ml-5335505
1282430,Cetaphil,Baby Soothing Moisturising Cream,566g,Cetaphil Baby Soothing Moisturising Cream 566g,奶油,baby,https://www.coles.com.au/product/cetaphil-baby-soothing-moisturising-cream-566g-1282430
3508850,Cetaphil,Baby Wash & Shampoo,400mL,Cetaphil Baby Wash & Shampoo 400mL,洗发水,baby,https://www.coles.com.au/product/cetaphil-baby-wash-shampoo-400ml-3508850
3961931,Coles,Apple Pear And Banana 6+ Months,120g,Coles Apple Pear And Banana 6+ Months 120g,Coles苹果香蕉,baby,https://www.coles.com.au/product/coles-apple-pear-and-banana-6-months-120g-3961931
3962038,Coles,Beef With Vegetables 6+ Months,120g,Coles Beef With Vegetables 6+ Months 120g,Coles牛肉,baby,https://www.coles.com.au/product/coles-beef-with-vegetables-6-months-120g-3962038
3962049,Coles,Chicken With Vegetables 6+ Months,120g,Coles Chicken With Vegetables 6+ Months 120g,Coles鸡肉,baby,https://www.coles.com.au/product/coles-chicken-with-vegetables-6-months-120g-3962049
3962016,Coles,Vanilla Custard 6+ Months,120g,Coles Vanilla Custard 6+ Months 120g,Coles,baby,https://www.coles.com.au/product/coles-vanilla-custard-6-months-120g-3962016
1145166,Contigo Aubrey,Kids Leak Proof Drink Bottle Assorted 414ml,1 Each,Contigo Aubrey Kids Leak Proof Drink Bottle Assorted 414ml 1 Each,饮料,baby,https://www.coles.com.au/product/contigo-aubrey-kids-leak-proof-drink-bottle-assorted-414ml-1-each-1145166
6060130,Corams,Baby Gripe Water,200mL,Corams Baby Gripe Water 200mL,水,baby,https://www.coles.com.au/product/corams-baby-gripe-water-200ml-6060130
8391433,Cub,Night Time Bubble Bath,500ML,Cub Night Time Bubble Bath 500ML,,baby,https://www.coles.com.au/product/cub-night-time-bubble-bath-500ml-8391433
7060995,Curash,Baby Rash Powder With Cornstarch,100g,Curash Baby Rash Powder With Cornstarch 100g,,baby,https://www.coles.com.au/product/curash-baby-rash-powder-with-cornstarch-100g-7060995
1514499,Curash,Fragrance Free Sensitive Skin Baby Wipes,240 Pack,Curash Fragrance Free Sensitive Skin Baby Wipes 240 Pack,湿巾,baby,https://www.coles.com.au/product/curash-fragrance-free-sensitive-skin-baby-wipes-240-pack-1514499
5243145,Curash,Fragrance Free Senstive Skin Baby Wipes,80 Pack,Curash Fragrance Free Senstive Skin Baby Wipes 80 Pack,湿巾,baby,https://www.coles.com.au/product/curash-fragrance-free-senstive-skin-baby-wipes-80-pack-5243145
5241842,Curash,Gentle Baby Shampoo & Conditioner Tear Free,400mL,Curash Gentle Baby Shampoo & Conditioner Tear Free 400mL,洗发水护发素,baby,https://www.coles.com.au/product/curash-gentle-baby-shampoo-conditioner-tear-free-400ml-5241842
5241412,Curash,Gentle Head To Toe Wash Baby Bath,400mL,Curash Gentle Head To Toe Wash Baby Bath 400mL,,baby,https://www.coles.com.au/product/curash-gentle-head-to-toe-wash-baby-bath-400ml-5241412
3779235,Curash,Simply Water Sensitive Skin Baby Wipes,240 Pack,Curash Simply Water Sensitive Skin Baby Wipes 240 Pack,水湿巾,baby,https://www.coles.com.au/product/curash-simply-water-sensitive-skin-baby-wipes-240-pack-3779235
3779224,Curash,Simply Water Sensitive Skin Baby Wipes,80 Pack,Curash Simply Water Sensitive Skin Baby Wipes 80 Pack,水湿巾,baby,https://www.coles.com.au/product/curash-simply-water-sensitive-skin-baby-wipes-80-pack-3779224
4277389,Dermal Therapy,Little Bodies Eczema Moisturizing Lotion,175mL,Dermal Therapy Little Bodies Eczema Moisturizing Lotion 175mL,,baby,https://www.coles.com.au/product/dermal-therapy-little-bodies-eczema-moisturizing-lotion-175ml-4277389
4277367,Dermal Therapy,Little Bodies Eczema Relief Cream,56g,Dermal Therapy Little Bodies Eczema Relief Cream 56g,奶油,baby,https://www.coles.com.au/product/dermal-therapy-little-bodies-eczema-relief-cream-56g-4277367
4277390,Dermal Therapy,Little Bodies Eczema Wash & Shampoo,210mL,Dermal Therapy Little Bodies Eczema Wash & Shampoo 210mL,洗发水,baby,https://www.coles.com.au/product/dermal-therapy-little-bodies-eczema-wash-shampoo-210ml-4277390
1282371,Dermal Therapy,Little Bodies Nappy Balm,100g,Dermal Therapy Little Bodies Nappy Balm 100g,,baby,https://www.coles.com.au/product/dermal-therapy-little-bodies-nappy-balm-100g-1282371
8148901,Dermaveen,Baby Extra Rich Moisturising Cream,150mL,Dermaveen Baby Extra Rich Moisturising Cream 150mL,奶油,baby,https://www.coles.com.au/product/dermaveen-baby-extra-rich-moisturising-cream-150ml-8148901
8148887,Dermaveen,Baby Moisturising Lotion,250mL,Dermaveen Baby Moisturising Lotion 250mL,,baby,https://www.coles.com.au/product/dermaveen-baby-moisturising-lotion-250ml-8148887
8148854,Dermaveen,Baby Soap Free Wash & Shampoo,250mL,Dermaveen Baby Soap Free Wash & Shampoo 250mL,肥皂洗发水,baby,https://www.coles.com.au/product/dermaveen-baby-soap-free-wash-shampoo-250ml-8148854
1282440,Desitin,Nappy Rash Ointment,100g,Desitin Nappy Rash Ointment 100g,,baby,https://www.coles.com.au/product/desitin-nappy-rash-ointment-100g-1282440
9859814,DryNites,Disposable Bed Mats,7 pack,DryNites Disposable Bed Mats 7 pack,,baby,https://www.coles.com.au/product/drynites-disposable-bed-mats-7-pack-9859814
5725485,Ease A Cold,Kids Cold And Flu Chewable Tablets,24 pack,Ease A Cold Kids Cold And Flu Chewable Tablets 24 pack,,baby,https://www.coles.com.au/product/ease-a-cold-kids-cold-and-flu-chewable-tablets-24-pack-5725485
6134804,Ease A Cold,Kids Cough Cold & Flu Liquid,180mL,Ease A Cold Kids Cough Cold & Flu Liquid 180mL,,baby,https://www.coles.com.au/product/ease-a-cold-kids-cough-cold-flu-liquid-180ml-6134804
1282429,Ecostore,Baby Body Wash & Shampoo,535 mL,Ecostore Baby Body Wash & Shampoo 535 mL,洗发水,baby,https://www.coles.com.au/product/ecostore-baby-body-wash-shampoo-535-ml-1282429
1282418,Ecostore,Baby Bubble Bath,535mL,Ecostore Baby Bubble Bath 535mL,,baby,https://www.coles.com.au/product/ecostore-baby-bubble-bath-535ml-1282418
5356957,Euky,Bear Baby Sniffly Nose Room Spray,125g,Euky Bear Baby Sniffly Nose Room Spray 125g,,baby,https://www.coles.com.au/product/euky-bear-baby-sniffly-nose-room-spray-125g-5356957
5349791,Euky Bear,Sleepy Time Linen And Room Mist,125mL,Euky Bear Sleepy Time Linen And Room Mist 125mL,,baby,https://www.coles.com.au/product/euky-bear-sleepy-time-linen-and-room-mist-125ml-5349791
5356979,Euky,Bearub,50g,Euky Bearub 50g,,baby,https://www.coles.com.au/product/euky-bearub-50g-5356979
7105459,Fess,Little Noses Spray,15mL,Fess Little Noses Spray 15mL,,baby,https://www.coles.com.au/product/fess-little-noses-spray-15ml-7105459
3505772,Fisher-Price,Digital Thermometer,1 each,Fisher-Price Digital Thermometer 1 each,,baby,https://www.coles.com.au/product/fisher-price-digital-thermometer-1-each-3505772
6928499,Gaia,2 In1 Shampoo & Conditioner,500mL,Gaia 2 In1 Shampoo & Conditioner 500mL,洗发水护发素,baby,https://www.coles.com.au/product/gaia-2-in1-shampoo-conditioner-500ml-6928499
6928659,Gaia,Baby Starter Kit,5 Pack,Gaia Baby Starter Kit 5 Pack,,baby,https://www.coles.com.au/product/gaia-baby-starter-kit-5-pack-6928659
1516199,Gaia,Natural Baby Hair & Body Wash,500mL,Gaia Natural Baby Hair & Body Wash 500mL,,baby,https://www.coles.com.au/product/gaia-natural-baby-hair-body-wash-500ml-1516199
1408946,Gaia,Natural Baby Hello Baby Gift Set 3x250ml,3 Pack,Gaia Natural Baby Hello Baby Gift Set 3x250ml 3 Pack,,baby,https://www.coles.com.au/product/gaia-natural-baby-hello-baby-gift-set-3x250ml-3-pack-1408946
5239658,Gaia,Natural Baby Moisturiser,500mL,Gaia Natural Baby Moisturiser 500mL,,baby,https://www.coles.com.au/product/gaia-natural-baby-moisturiser-500ml-5239658
1408935,Gaia,Natural Baby Newborn Baby Set,1 Each,Gaia Natural Baby Newborn Baby Set 1 Each,,baby,https://www.coles.com.au/product/gaia-natural-baby-newborn-baby-set-1-each-1408935
5974264,Gaia,Natural Baby Powder,100g,Gaia Natural Baby Powder 100g,,baby,https://www.coles.com.au/product/gaia-natural-baby-powder-100g-5974264
1516188,Gaia,Natural Baby Sleeptime Bath,500mL,Gaia Natural Baby Sleeptime Bath 500mL,,baby,https://www.coles.com.au/product/gaia-natural-baby-sleeptime-bath-500ml-1516188
5239691,Gaia,Natural Baby Sleeptime Bubble Bath,250mL,Gaia Natural Baby Sleeptime Bubble Bath 250mL,,baby,https://www.coles.com.au/product/gaia-natural-baby-sleeptime-bubble-bath-250ml-5239691
1408957,Gaia,Natural Baby Sleeptime Gift Set,1 Each,Gaia Natural Baby Sleeptime Gift Set 1 Each,,baby,https://www.coles.com.au/product/gaia-natural-baby-sleeptime-gift-set-1-each-1408957
1783559,Gaia,Pure Pregnancy Nipple Balm,40mL,Gaia Pure Pregnancy Nipple Balm 40mL,,baby,https://www.coles.com.au/product/gaia-pure-pregnancy-nipple-balm-40ml-1783559
114779,Heinz,Apple Puree Baby Food Jar 4+ Months,110g,Heinz Apple Puree Baby Food Jar 4+ Months 110g,苹果食品,baby,https://www.coles.com.au/product/heinz-apple-puree-baby-food-jar-4-months-110g-114779
166353,Heinz,Pear Puree Baby Food Jar 4+ Months,110g,Heinz Pear Puree Baby Food Jar 4+ Months 110g,食品,baby,https://www.coles.com.au/product/heinz-pear-puree-baby-food-jar-4-months-110g-166353
2270630,Huggies,Baby Wipes Clutch And Go Unscented,1 pack,Huggies Baby Wipes Clutch And Go Unscented 1 pack,湿巾,baby,https://www.coles.com.au/product/huggies-baby-wipes-clutch-and-go-unscented-1-pack-2270630
7060940,Huggies,Baby Wipes Refills Cucumber & Aloe,400 pack,Huggies Baby Wipes Refills Cucumber & Aloe 400 pack,湿巾,baby,https://www.coles.com.au/product/huggies-baby-wipes-refills-cucumber-aloe-400-pack-7060940
4209516,Huggies,Bio Baby Wipes,64 pack,Huggies Bio Baby Wipes 64 pack,湿巾,baby,https://www.coles.com.au/product/huggies-bio-baby-wipes-64-pack-4209516
8017970,Huggies,Extra Large Wipes,70 pack,Huggies Extra Large Wipes 70 pack,湿巾,baby,https://www.coles.com.au/product/huggies-extra-large-wipes-70-pack-8017970
6894579,Huggies,Gentle Cleanse Baby Wipes Fragrance Free,80 Pack,Huggies Gentle Cleanse Baby Wipes Fragrance Free 80 Pack,湿巾,baby,https://www.coles.com.au/product/huggies-gentle-cleanse-baby-wipes-fragrance-free-80-pack-6894579
1055471,Huggies,Jumbo Nappy Pants Size 4 Girl,62 Pack,Huggies Jumbo Nappy Pants Size 4 Girl 62 Pack,,baby,https://www.coles.com.au/product/huggies-jumbo-nappy-pants-size-4-girl-62-pack-1055471
1055493,Huggies,Jumbo Nappy Pants Size 5 Girl,54 Pack,Huggies Jumbo Nappy Pants Size 5 Girl 54 Pack,,baby,https://www.coles.com.au/product/huggies-jumbo-nappy-pants-size-5-girl-54-pack-1055493
1055518,Huggies,Jumbo Nappy Pants Size 6 Girl,48 Pack,Huggies Jumbo Nappy Pants Size 6 Girl 48 Pack,,baby,https://www.coles.com.au/product/huggies-jumbo-nappy-pants-size-6-girl-48-pack-1055518
9240808,Huggies,Lightly Fragranced Cucumber & Aloe Baby Wipes,80 pack,Huggies Lightly Fragranced Cucumber & Aloe Baby Wipes 80 pack,湿巾,baby,https://www.coles.com.au/product/huggies-lightly-fragranced-cucumber-aloe-baby-wipes-80-pack-9240808
9263483,Huggies,Little Sleepers Nappies Size 3: 36 Pack,36 Pack,Huggies Little Sleepers Nappies Size 3: 36 Pack 36 Pack,尿布,baby,https://www.coles.com.au/product/huggies-little-sleepers-nappies-size-3-36-pack-36-pack-9263483
9263519,Huggies,Little Sleepers Nappy Pants Size 6,20 Pack,Huggies Little Sleepers Nappy Pants Size 6 20 Pack,,baby,https://www.coles.com.au/product/huggies-little-sleepers-nappy-pants-size-6-20-pack-9263519
9263494,Huggies,Little Sleepers Overnight Nappies Size 4,26 Pack,Huggies Little Sleepers Overnight Nappies Size 4 26 Pack,尿布,baby,https://www.coles.com.au/product/huggies-little-sleepers-overnight-nappies-size-4-26-pack-9263494
9263508,Huggies,Little Sleepers Overnight Nappy Pants Size 5,24 Pack,Huggies Little Sleepers Overnight Nappy Pants Size 5 24 Pack,,baby,https://www.coles.com.au/product/huggies-little-sleepers-overnight-nappy-pants-size-5-24-pack-9263508
6396980,Huggies Little Swimmers,Reusable Swim Nappies L,1 PACK,Huggies Little Swimmers Reusable Swim Nappies L 1 PACK,尿布,baby,https://www.coles.com.au/product/huggies-little-swimmers-reusable-swim-nappies-l-1-pack-6396980
6396866,Huggies,Little Swimmers Reusable Swim Nappies Medium,1 Pack,Huggies Little Swimmers Reusable Swim Nappies Medium 1 Pack,尿布,baby,https://www.coles.com.au/product/huggies-little-swimmers-reusable-swim-nappies-medium-1-pack-6396866
6396844,Huggies,Little Swimmers Reusable Swim Nappies Small,1 Pack,Huggies Little Swimmers Reusable Swim Nappies Small 1 Pack,尿布,baby,https://www.coles.com.au/product/huggies-little-swimmers-reusable-swim-nappies-small-1-pack-6396844
8383413,Huggies,Little Swimmers Swim Nappies Large (14+kg),10 pack,Huggies Little Swimmers Swim Nappies Large (14+kg) 10 pack,尿布,baby,https://www.coles.com.au/product/huggies-little-swimmers-swim-nappies-large-14-kg-10-pack-8383413
8383333,Huggies,Little Swimmers Swim Nappies Medium (11-15kg),11 pack,Huggies Little Swimmers Swim Nappies Medium (11-15kg) 11 pack,尿布,baby,https://www.coles.com.au/product/huggies-little-swimmers-swim-nappies-medium-11-15kg-11-pack-8383333
8383300,Huggies,Little Swimmers Swim Nappies Small (7-12kg),12 pack,Huggies Little Swimmers Swim Nappies Small (7-12kg) 12 pack,尿布,baby,https://www.coles.com.au/product/huggies-little-swimmers-swim-nappies-small-7-12kg-12-pack-8383300
1055460,Huggies,Nappy Pants Size 4 Boy Jumbo 62 Pack,62 Pack,Huggies Nappy Pants Size 4 Boy Jumbo 62 Pack 62 Pack,,baby,https://www.coles.com.au/product/huggies-nappy-pants-size-4-boy-jumbo-62-pack-62-pack-1055460
1055482,Huggies,Nappy Pants Size 5 Boy Jumbo,54 Pack,Huggies Nappy Pants Size 5 Boy Jumbo 54 Pack,,baby,https://www.coles.com.au/product/huggies-nappy-pants-size-5-boy-jumbo-54-pack-1055482
1055507,Huggies,Nappy Pants Size 6 Boy Jumbo,48 Pack,Huggies Nappy Pants Size 6 Boy Jumbo 48 Pack,,baby,https://www.coles.com.au/product/huggies-nappy-pants-size-6-boy-jumbo-48-pack-1055507
1108909,Huggies,Premmie Nappies,30 Pack,Huggies Premmie Nappies 30 Pack,尿布,baby,https://www.coles.com.au/product/huggies-premmie-nappies-30-pack-1108909
9322527,Huggies,Promo Toy Story 2025 Assortment,1 Each,Huggies Promo Toy Story 2025 Assortment 1 Each,,baby,https://www.coles.com.au/product/huggies-promo-toy-story-2025-assortment-1-each-9322527
9263440,Huggies,Pure & Sensitive Nappy Pants Size 4,54 Pack,Huggies Pure & Sensitive Nappy Pants Size 4 54 Pack,,baby,https://www.coles.com.au/product/huggies-pure-sensitive-nappy-pants-size-4-54-pack-9263440
9263348,Huggies,Pure & Sensitive Newborn Nappies Size 1,86 Pack,Huggies Pure & Sensitive Newborn Nappies Size 1 86 Pack,尿布,baby,https://www.coles.com.au/product/huggies-pure-sensitive-newborn-nappies-size-1-86-pack-9263348
5236911,Huggies,Pure 99% Purified Water Baby Wipes,216 Pack,Huggies Pure 99% Purified Water Baby Wipes 216 Pack,水湿巾,baby,https://www.coles.com.au/product/huggies-pure-99-purified-water-baby-wipes-216-pack-5236911
